month,rank,char,opp,score
202602,41,MAI,LUKE,5.282
202602,41,MAI,RASHID,5.297
202602,41,MAI,M. BISON,5.058
202602,41,MAI,C. VIPER,5.285
202602,41,MAI,ZANGIEF,4.753
202602,41,MAI,KEN,5.389
202602,41,MAI,GUILE,4.909
202602,41,MAI,JURI,5.134
202602,41,MAI,MANON,5.187
202602,41,MAI,A.K.I.,4.966
202602,41,MAI,RYU,5.284
202602,41,MAI,AKUMA,5.381
202602,41,E. HONDA,MAI,4.950
202602,41,E. HONDA,KIMBERLY,4.660
202602,41,E. HONDA,CHUN-LI,4.850
202602,41,E. HONDA,DHALSIM,5.160
202602,41,E. HONDA,ELENA,5.118
202602,41,E. HONDA,BLANKA,5.582
202602,41,E. HONDA,SAGAT,5.217
202602,41,E. HONDA,TERRY,4.940
202602,41,E. HONDA,MARISA,4.928
202602,41,E. HONDA,JP,5.034
202602,41,E. HONDA,DEE JAY,5.412
202602,41,E. HONDA,CAMMY,5.380
202602,41,E. HONDA,ED,4.896
202602,41,E. HONDA,JAMIE,5.227
202602,41,E. HONDA,LILY,5.369
202602,41,E. HONDA,LUKE,4.911
202602,41,E. HONDA,RASHID,5.018
202602,41,E. HONDA,M. BISON,5.659
202602,41,E. HONDA,C. VIPER,5.219
202602,41,E. HONDA,ZANGIEF,4.725
202602,41,E. HONDA,KEN,4.864
202602,41,E. HONDA,GUILE,5.006
202602,41,E. HONDA,JURI,5.129
202602,41,E. HONDA,MANON,5.380
202602,41,E. HONDA,A.K.I.,4.966
202602,41,E. HONDA,RYU,5.089
202602,41,E. HONDA,AKUMA,4.982
202602,41,KIMBERLY,MAI,5.096
202602,41,KIMBERLY,E. HONDA,5.293
202602,41,KIMBERLY,CHUN-LI,4.892
202602,41,KIMBERLY,DHALSIM,5.522
202602,41,KIMBERLY,ELENA,5.096
202602,41,KIMBERLY,BLANKA,4.472
202602,41,KIMBERLY,SAGAT,4.920
202602,41,KIMBERLY,TERRY,4.928
202602,41,KIMBERLY,MARISA,5.137
202602,41,KIMBERLY,JP,5.382
202602,41,KIMBERLY,DEE JAY,5.201
202602,41,KIMBERLY,CAMMY,5.049
202602,41,KIMBERLY,ED,5.330
202602,41,KIMBERLY,JAMIE,4.962
202602,41,KIMBERLY,LILY,5.410
202602,41,KIMBERLY,LUKE,5.048
202602,41,KIMBERLY,RASHID,4.743
202602,41,KIMBERLY,M. BISON,5.057
202602,41,KIMBERLY,C. VIPER,5.435
202602,41,KIMBERLY,ZANGIEF,4.841
202602,41,KIMBERLY,KEN,4.667
202602,41,KIMBERLY,GUILE,5.246
202602,41,KIMBERLY,JURI,5.023
202602,41,KIMBERLY,MANON,4.940
202602,41,KIMBERLY,A.K.I.,5.476
202602,41,KIMBERLY,RYU,5.108
202602,41,KIMBERLY,AKUMA,5.089
202602,41,CHUN-LI,MAI,4.950
202602,41,CHUN-LI,E. HONDA,5.307
202602,41,CHUN-LI,KIMBERLY,5.092
202602,41,CHUN-LI,DHALSIM,4.708
202602,41,CHUN-LI,ELENA,5.213
202602,41,CHUN-LI,BLANKA,4.963
202602,41,CHUN-LI,SAGAT,4.911
202602,41,CHUN-LI,TERRY,5.029
202602,41,CHUN-LI,MARISA,5.046
202602,41,CHUN-LI,JP,4.572
202602,41,CHUN-LI,DEE JAY,5.284
202602,41,CHUN-LI,CAMMY,4.974
202602,41,CHUN-LI,ED,5.337
202602,41,CHUN-LI,JAMIE,4.705
202602,41,CHUN-LI,LILY,4.613
202602,41,CHUN-LI,LUKE,5.342
202602,41,CHUN-LI,RASHID,5.271
202602,41,CHUN-LI,M. BISON,4.899
202602,41,CHUN-LI,C. VIPER,5.086
202602,41,CHUN-LI,ZANGIEF,4.773
202602,41,CHUN-LI,KEN,5.285
202602,41,CHUN-LI,GUILE,4.914
202602,41,CHUN-LI,JURI,5.310
202602,41,CHUN-LI,MANON,5.236
202602,41,CHUN-LI,A.K.I.,4.788
202602,41,CHUN-LI,RYU,5.206
202602,41,CHUN-LI,AKUMA,5.271
202602,41,DHALSIM,MAI,5.788
202602,41,DHALSIM,E. HONDA,4.888
202602,41,DHALSIM,KIMBERLY,4.479
202602,41,DHALSIM,CHUN-LI,5.244
202602,41,DHALSIM,ELENA,5.296
202602,41,DHALSIM,BLANKA,4.430
202602,41,DHALSIM,SAGAT,4.785
202602,41,DHALSIM,TERRY,4.787
202602,41,DHALSIM,MARISA,5.508
202602,41,DHALSIM,JP,5.855
202602,41,DHALSIM,DEE JAY,4.412
202602,41,DHALSIM,CAMMY,4.543
202602,41,DHALSIM,ED,5.779
202602,41,DHALSIM,JAMIE,5.143
202602,41,DHALSIM,LILY,5.791
202602,41,DHALSIM,LUKE,5.000
202602,41,DHALSIM,RASHID,4.117
202602,41,DHALSIM,M. BISON,4.440
202602,41,DHALSIM,C. VIPER,5.010
202602,41,DHALSIM,ZANGIEF,5.621
202602,41,DHALSIM,KEN,5.003
202602,41,DHALSIM,GUILE,4.888
202602,41,DHALSIM,JURI,4.934
202602,41,DHALSIM,MANON,5.893
202602,41,DHALSIM,A.K.I.,5.317
202602,41,DHALSIM,RYU,5.009
202602,41,DHALSIM,AKUMA,4.944
202602,41,ELENA,MAI,4.764
202602,41,ELENA,E. HONDA,4.891
202602,41,ELENA,KIMBERLY,4.912
202602,41,ELENA,CHUN-LI,4.845
202602,41,ELENA,DHALSIM,4.677
202602,41,ELENA,BLANKA,5.003
202602,41,ELENA,SAGAT,4.937
202602,41,ELENA,TERRY,5.122
202602,41,ELENA,MARISA,4.974
202602,41,ELENA,JP,5.088
202602,41,ELENA,DEE JAY,4.973
202602,41,ELENA,CAMMY,4.784
202602,41,ELENA,ED,5.074
202602,41,ELENA,JAMIE,5.048
202602,41,ELENA,LILY,4.398
202602,41,ELENA,LUKE,5.002
202602,41,ELENA,RASHID,5.262
202602,41,ELENA,M. BISON,5.028
202602,41,ELENA,C. VIPER,5.163
202602,41,ELENA,ZANGIEF,5.309
202602,41,ELENA,KEN,5.089
202602,41,ELENA,GUILE,5.372
202602,41,ELENA,JURI,5.249
202602,41,ELENA,MANON,5.054
202602,41,ELENA,A.K.I.,4.809
202602,41,ELENA,RYU,5.335
202602,41,ELENA,AKUMA,5.311
202602,41,BLANKA,MAI,5.163
202602,41,BLANKA,E. HONDA,4.411
202602,41,BLANKA,KIMBERLY,5.490
202602,41,BLANKA,CHUN-LI,4.990
202602,41,BLANKA,DHALSIM,5.524
202602,41,BLANKA,ELENA,4.919
202602,41,BLANKA,SAGAT,4.492
202602,41,BLANKA,TERRY,4.973
202602,41,BLANKA,MARISA,5.184
202602,41,BLANKA,JP,4.698
202602,41,BLANKA,DEE JAY,5.011
202602,41,BLANKA,CAMMY,5.659
202602,41,BLANKA,ED,5.240
202602,41,BLANKA,JAMIE,5.495
202602,41,BLANKA,LILY,5.597
202602,41,BLANKA,LUKE,4.927
202602,41,BLANKA,RASHID,4.874
202602,41,BLANKA,M. BISON,5.133
202602,41,BLANKA,C. VIPER,5.060
202602,41,BLANKA,ZANGIEF,5.331
202602,41,BLANKA,KEN,4.936
202602,41,BLANKA,GUILE,4.836
202602,41,BLANKA,JURI,5.114
202602,41,BLANKA,MANON,5.107
202602,41,BLANKA,A.K.I.,5.118
202602,41,BLANKA,RYU,4.801
202602,41,BLANKA,AKUMA,4.939
202602,41,SAGAT,MAI,4.973
202602,41,SAGAT,E. HONDA,4.750
202602,41,SAGAT,KIMBERLY,5.094
202602,41,SAGAT,CHUN-LI,5.076
202602,41,SAGAT,DHALSIM,5.186
202602,41,SAGAT,ELENA,5.044
202602,41,SAGAT,BLANKA,5.510
202602,41,SAGAT,TERRY,5.058
202602,41,SAGAT,MARISA,4.803
202602,41,SAGAT,JP,4.696
202602,41,SAGAT,DEE JAY,5.121
202602,41,SAGAT,CAMMY,5.102
202602,41,SAGAT,ED,4.767
202602,41,SAGAT,JAMIE,5.168
202602,41,SAGAT,LILY,4.993
202602,41,SAGAT,LUKE,5.109
202602,41,SAGAT,RASHID,5.119
202602,41,SAGAT,M. BISON,4.913
202602,41,SAGAT,C. VIPER,5.155
202602,41,SAGAT,ZANGIEF,5.048
202602,41,SAGAT,KEN,5.012
202602,41,SAGAT,GUILE,5.148
202602,41,SAGAT,JURI,5.127
202602,41,SAGAT,MANON,5.012
202602,41,SAGAT,A.K.I.,5.234
202602,41,SAGAT,RYU,5.150
202602,41,SAGAT,AKUMA,4.989
202602,41,TERRY,MAI,5.005
202602,41,TERRY,E. HONDA,5.106
202602,41,TERRY,KIMBERLY,5.145
202602,41,TERRY,CHUN-LI,4.997
202602,41,TERRY,DHALSIM,5.227
202602,41,TERRY,ELENA,4.839
202602,41,TERRY,BLANKA,4.992
202602,41,TERRY,SAGAT,4.922
202602,41,TERRY,MARISA,5.039
202602,41,TERRY,JP,4.766
202602,41,TERRY,DEE JAY,5.090
202602,41,TERRY,CAMMY,4.875
202602,41,TERRY,ED,5.002
202602,41,TERRY,JAMIE,4.990
202602,41,TERRY,LILY,5.303
202602,41,TERRY,LUKE,5.059
202602,41,TERRY,RASHID,4.974
202602,41,TERRY,M. BISON,5.072
202602,41,TERRY,C. VIPER,5.084
202602,41,TERRY,ZANGIEF,4.948
202602,41,TERRY,KEN,5.121
202602,41,TERRY,GUILE,4.698
202602,41,TERRY,JURI,4.906
202602,41,TERRY,MANON,5.098
202602,41,TERRY,A.K.I.,5.308
202602,41,TERRY,RYU,5.070
202602,41,TERRY,AKUMA,5.189
202602,41,MARISA,MAI,4.917
202602,41,MARISA,E. HONDA,5.070
202602,41,MARISA,KIMBERLY,4.857
202602,41,MARISA,CHUN-LI,5.084
202602,41,MARISA,DHALSIM,4.484
202602,41,MARISA,ELENA,5.058
202602,41,MARISA,BLANKA,4.774
202602,41,MARISA,SAGAT,5.188
202602,41,MARISA,TERRY,4.958
202602,41,MARISA,JP,4.865
202602,41,MARISA,DEE JAY,5.312
202602,41,MARISA,CAMMY,5.472
202602,41,MARISA,ED,4.757
202602,41,MARISA,JAMIE,4.960
202602,41,MARISA,LILY,4.562
202602,41,MARISA,LUKE,5.113
202602,41,MARISA,RASHID,4.777
202602,41,MARISA,M. BISON,5.057
202602,41,MARISA,C. VIPER,4.917
202602,41,MARISA,ZANGIEF,5.095
202602,41,MARISA,KEN,4.976
202602,41,MARISA,GUILE,5.610
202602,41,MARISA,JURI,4.871
202602,41,MARISA,MANON,4.840
202602,41,MARISA,A.K.I.,4.973
202602,41,MARISA,RYU,5.141
202602,41,MARISA,AKUMA,5.247
202602,41,JP,MAI,5.018
202602,41,JP,E. HONDA,4.953
202602,41,JP,KIMBERLY,4.566
202602,41,JP,CHUN-LI,5.338
202602,41,JP,DHALSIM,4.188
202602,41,JP,ELENA,4.893
202602,41,JP,BLANKA,5.241
202602,41,JP,SAGAT,5.341
202602,41,JP,TERRY,5.211
202602,41,JP,MARISA,5.172
202602,41,JP,DEE JAY,4.994
202602,41,JP,CAMMY,5.050
202602,41,JP,ED,4.826
202602,41,JP,JAMIE,4.945
202602,41,JP,LILY,5.511
202602,41,JP,LUKE,4.872
202602,41,JP,RASHID,4.813
202602,41,JP,M. BISON,4.765
202602,41,JP,C. VIPER,5.264
202602,41,JP,ZANGIEF,5.556
202602,41,JP,KEN,4.990
202602,41,JP,GUILE,5.639
202602,41,JP,JURI,4.760
202602,41,JP,MANON,5.055
202602,41,JP,A.K.I.,5.269
202602,41,JP,RYU,5.199
202602,41,JP,AKUMA,4.579
202602,41,DEE JAY,MAI,4.868
202602,41,DEE JAY,E. HONDA,4.637
202602,41,DEE JAY,KIMBERLY,4.803
202602,41,DEE JAY,CHUN-LI,4.747
202602,41,DEE JAY,DHALSIM,5.652
202602,41,DEE JAY,ELENA,5.031
202602,41,DEE JAY,BLANKA,4.976
202602,41,DEE JAY,SAGAT,4.886
202602,41,DEE JAY,TERRY,4.921
202602,41,DEE JAY,MARISA,4.689
202602,41,DEE JAY,JP,4.999
202602,41,DEE JAY,CAMMY,5.454
202602,41,DEE JAY,ED,5.185
202602,41,DEE JAY,JAMIE,5.170
202602,41,DEE JAY,LILY,4.719
202602,41,DEE JAY,LUKE,4.977
202602,41,DEE JAY,RASHID,5.025
202602,41,DEE JAY,M. BISON,4.977
202602,41,DEE JAY,C. VIPER,5.091
202602,41,DEE JAY,ZANGIEF,4.805
202602,41,DEE JAY,KEN,4.926
202602,41,DEE JAY,GUILE,4.831
202602,41,DEE JAY,JURI,4.850
202602,41,DEE JAY,MANON,5.208
202602,41,DEE JAY,A.K.I.,5.137
202602,41,DEE JAY,RYU,5.233
202602,41,DEE JAY,AKUMA,5.221
202602,41,CAMMY,MAI,4.893
202602,41,CAMMY,E. HONDA,4.580
202602,41,CAMMY,KIMBERLY,4.847
202602,41,CAMMY,CHUN-LI,5.043
202602,41,CAMMY,DHALSIM,5.478
202602,41,CAMMY,ELENA,5.174
202602,41,CAMMY,BLANKA,4.340
202602,41,CAMMY,SAGAT,4.930
202602,41,CAMMY,TERRY,5.074
202602,41,CAMMY,MARISA,4.536
202602,41,CAMMY,JP,4.968
202602,41,CAMMY,DEE JAY,4.545
202602,41,CAMMY,ED,4.910
202602,41,CAMMY,JAMIE,5.002
202602,41,CAMMY,LILY,5.208
202602,41,CAMMY,LUKE,5.126
202602,41,CAMMY,RASHID,5.083
202602,41,CAMMY,M. BISON,5.214
202602,41,CAMMY,C. VIPER,4.849
202602,41,CAMMY,ZANGIEF,4.789
202602,41,CAMMY,KEN,5.134
202602,41,CAMMY,GUILE,5.559
202602,41,CAMMY,JURI,5.029
202602,41,CAMMY,MANON,4.845
202602,41,CAMMY,A.K.I.,5.115
202602,41,CAMMY,RYU,5.215
202602,41,CAMMY,AKUMA,5.568
202602,41,ED,MAI,4.625
202602,41,ED,E. HONDA,5.060
202602,41,ED,KIMBERLY,4.685
202602,41,ED,CHUN-LI,4.585
202602,41,ED,DHALSIM,4.287
202602,41,ED,ELENA,4.879
202602,41,ED,BLANKA,4.877
202602,41,ED,SAGAT,5.177
202602,41,ED,TERRY,4.991
202602,41,ED,MARISA,5.301
202602,41,ED,JP,5.175
202602,41,ED,DEE JAY,4.866
202602,41,ED,CAMMY,5.048
202602,41,ED,JAMIE,5.020
202602,41,ED,LILY,5.165
202602,41,ED,LUKE,5.151
202602,41,ED,RASHID,4.792
202602,41,ED,M. BISON,5.086
202602,41,ED,C. VIPER,4.944
202602,41,ED,ZANGIEF,5.262
202602,41,ED,KEN,5.125
202602,41,ED,GUILE,4.742
202602,41,ED,JURI,5.069
202602,41,ED,MANON,5.280
202602,41,ED,A.K.I.,4.818
202602,41,ED,RYU,5.032
202602,41,ED,AKUMA,5.087
202602,41,JAMIE,MAI,4.969
202602,41,JAMIE,E. HONDA,4.771
202602,41,JAMIE,KIMBERLY,5.048
202602,41,JAMIE,CHUN-LI,5.202
202602,41,JAMIE,DHALSIM,4.864
202602,41,JAMIE,ELENA,5.014
202602,41,JAMIE,BLANKA,4.506
202602,41,JAMIE,SAGAT,4.850
202602,41,JAMIE,TERRY,4.976
202602,41,JAMIE,MARISA,5.033
202602,41,JAMIE,JP,5.031
202602,41,JAMIE,DEE JAY,4.836
202602,41,JAMIE,CAMMY,4.981
202602,41,JAMIE,ED,4.976
202602,41,JAMIE,LILY,5.240
202602,41,JAMIE,LUKE,4.984
202602,41,JAMIE,RASHID,5.238
202602,41,JAMIE,M. BISON,4.929
202602,41,JAMIE,C. VIPER,5.216
202602,41,JAMIE,ZANGIEF,4.912
202602,41,JAMIE,KEN,5.320
202602,41,JAMIE,GUILE,4.471
202602,41,JAMIE,JURI,4.919
202602,41,JAMIE,MANON,4.745
202602,41,JAMIE,A.K.I.,4.946
202602,41,JAMIE,RYU,5.185
202602,41,JAMIE,AKUMA,5.359
202602,41,LILY,MAI,5.158
202602,41,LILY,E. HONDA,4.614
202602,41,LILY,KIMBERLY,4.562
202602,41,LILY,CHUN-LI,5.430
202602,41,LILY,DHALSIM,4.207
202602,41,LILY,ELENA,5.701
202602,41,LILY,BLANKA,4.474
202602,41,LILY,SAGAT,4.989
202602,41,LILY,TERRY,4.737
202602,41,LILY,MARISA,5.449
202602,41,LILY,JP,4.502
202602,41,LILY,DEE JAY,5.253
202602,41,LILY,CAMMY,4.892
202602,41,LILY,ED,4.798
202602,41,LILY,JAMIE,4.840
202602,41,LILY,LUKE,4.793
202602,41,LILY,RASHID,4.965
202602,41,LILY,M. BISON,5.286
202602,41,LILY,C. VIPER,5.000
202602,41,LILY,ZANGIEF,6.099
202602,41,LILY,KEN,5.195
202602,41,LILY,GUILE,4.622
202602,41,LILY,JURI,5.257
202602,41,LILY,MANON,4.962
202602,41,LILY,A.K.I.,4.907
202602,41,LILY,RYU,4.969
202602,41,LILY,AKUMA,5.152
202602,41,LUKE,MAI,4.730
202602,41,LUKE,E. HONDA,5.108
202602,41,LUKE,KIMBERLY,4.941
202602,41,LUKE,CHUN-LI,4.621
202602,41,LUKE,DHALSIM,4.949
202602,41,LUKE,ELENA,4.991
202602,41,LUKE,BLANKA,5.076
202602,41,LUKE,SAGAT,4.870
202602,41,LUKE,TERRY,4.927
202602,41,LUKE,MARISA,4.869
202602,41,LUKE,JP,5.100
202602,41,LUKE,DEE JAY,5.049
202602,41,LUKE,CAMMY,4.864
202602,41,LUKE,ED,4.798
202602,41,LUKE,JAMIE,4.998
202602,41,LUKE,LILY,5.282
202602,41,LUKE,RASHID,5.141
202602,41,LUKE,M. BISON,5.058
202602,41,LUKE,C. VIPER,4.934
202602,41,LUKE,ZANGIEF,5.041
202602,41,LUKE,KEN,4.945
202602,41,LUKE,GUILE,5.036
202602,41,LUKE,JURI,5.254
202602,41,LUKE,MANON,5.141
202602,41,LUKE,A.K.I.,4.995
202602,41,LUKE,RYU,5.005
202602,41,LUKE,AKUMA,4.988
202602,41,RASHID,MAI,4.659
202602,41,RASHID,E. HONDA,5.033
202602,41,RASHID,KIMBERLY,5.215
202602,41,RASHID,CHUN-LI,4.596
202602,41,RASHID,DHALSIM,5.906
202602,41,RASHID,ELENA,4.697
202602,41,RASHID,BLANKA,5.139
202602,41,RASHID,SAGAT,4.869
202602,41,RASHID,TERRY,5.029
202602,41,RASHID,MARISA,5.200
202602,41,RASHID,JP,5.121
202602,41,RASHID,DEE JAY,4.972
202602,41,RASHID,CAMMY,4.877
202602,41,RASHID,ED,5.066
202602,41,RASHID,JAMIE,4.762
202602,41,RASHID,LILY,5.015
202602,41,RASHID,LUKE,4.825
202602,41,RASHID,M. BISON,4.998
202602,41,RASHID,C. VIPER,5.434
202602,41,RASHID,ZANGIEF,4.818
202602,41,RASHID,KEN,4.852
202602,41,RASHID,GUILE,5.183
202602,41,RASHID,JURI,5.069
202602,41,RASHID,MANON,4.655
202602,41,RASHID,A.K.I.,4.958
202602,41,RASHID,RYU,4.837
202602,41,RASHID,AKUMA,5.045
202602,41,M. BISON,MAI,4.931
202602,41,M. BISON,E. HONDA,4.391
202602,41,M. BISON,KIMBERLY,4.937
202602,41,M. BISON,CHUN-LI,5.113
202602,41,M. BISON,DHALSIM,5.481
202602,41,M. BISON,ELENA,4.960
202602,41,M. BISON,BLANKA,4.936
202602,41,M. BISON,SAGAT,5.112
202602,41,M. BISON,TERRY,4.950
202602,41,M. BISON,MARISA,4.868
202602,41,M. BISON,JP,5.240
202602,41,M. BISON,DEE JAY,5.000
202602,41,M. BISON,CAMMY,4.873
202602,41,M. BISON,ED,4.882
202602,41,M. BISON,JAMIE,5.008
202602,41,M. BISON,LILY,4.607
202602,41,M. BISON,LUKE,4.945
202602,41,M. BISON,RASHID,5.014
202602,41,M. BISON,C. VIPER,4.925
202602,41,M. BISON,ZANGIEF,4.500
202602,41,M. BISON,KEN,4.925
202602,41,M. BISON,GUILE,5.383
202602,41,M. BISON,JURI,5.091
202602,41,M. BISON,MANON,4.808
202602,41,M. BISON,A.K.I.,5.132
202602,41,M. BISON,RYU,4.865
202602,41,M. BISON,AKUMA,5.168
202602,41,C. VIPER,MAI,4.663
202602,41,C. VIPER,E. HONDA,4.813
202602,41,C. VIPER,KIMBERLY,4.581
202602,41,C. VIPER,CHUN-LI,4.906
202602,41,C. VIPER,DHALSIM,5.005
202602,41,C. VIPER,ELENA,4.856
202602,41,C. VIPER,BLANKA,4.929
202602,41,C. VIPER,SAGAT,4.880
202602,41,C. VIPER,TERRY,4.886
202602,41,C. VIPER,MARISA,5.067
202602,41,C. VIPER,JP,4.706
202602,41,C. VIPER,DEE JAY,4.937
202602,41,C. VIPER,CAMMY,5.137
202602,41,C. VIPER,ED,5.077
202602,41,C. VIPER,JAMIE,4.794
202602,41,C. VIPER,LILY,5.129
202602,41,C. VIPER,LUKE,5.011
202602,41,C. VIPER,RASHID,4.510
202602,41,C. VIPER,M. BISON,5.027
202602,41,C. VIPER,ZANGIEF,5.024
202602,41,C. VIPER,KEN,5.249
202602,41,C. VIPER,GUILE,4.915
202602,41,C. VIPER,JURI,5.123
202602,41,C. VIPER,MANON,4.855
202602,41,C. VIPER,A.K.I.,4.965
202602,41,C. VIPER,RYU,5.285
202602,41,C. VIPER,AKUMA,5.463
202602,41,ZANGIEF,MAI,5.241
202602,41,ZANGIEF,E. HONDA,5.283
202602,41,ZANGIEF,KIMBERLY,5.073
202602,41,ZANGIEF,CHUN-LI,5.187
202602,41,ZANGIEF,DHALSIM,4.359
202602,41,ZANGIEF,ELENA,4.708
202602,41,ZANGIEF,BLANKA,4.637
202602,41,ZANGIEF,SAGAT,5.027
202602,41,ZANGIEF,TERRY,5.086
202602,41,ZANGIEF,MARISA,4.884
202602,41,ZANGIEF,JP,4.442
202602,41,ZANGIEF,DEE JAY,5.228
202602,41,ZANGIEF,CAMMY,5.128
202602,41,ZANGIEF,ED,4.773
202602,41,ZANGIEF,JAMIE,5.133
202602,41,ZANGIEF,LILY,3.843
202602,41,ZANGIEF,LUKE,4.990
202602,41,ZANGIEF,RASHID,5.220
202602,41,ZANGIEF,M. BISON,5.386
202602,41,ZANGIEF,C. VIPER,5.101
202602,41,ZANGIEF,KEN,5.354
202602,41,ZANGIEF,GUILE,5.424
202602,41,ZANGIEF,JURI,4.962
202602,41,ZANGIEF,MANON,4.875
202602,41,ZANGIEF,A.K.I.,4.889
202602,41,ZANGIEF,RYU,4.627
202602,41,ZANGIEF,AKUMA,5.045
202602,41,KEN,MAI,4.562
202602,41,KEN,E. HONDA,5.211
202602,41,KEN,KIMBERLY,5.348
202602,41,KEN,CHUN-LI,4.689
202602,41,KEN,DHALSIM,5.009
202602,41,KEN,ELENA,4.911
202602,41,KEN,BLANKA,5.078
202602,41,KEN,SAGAT,4.936
202602,41,KEN,TERRY,4.862
202602,41,KEN,MARISA,5.064
202602,41,KEN,JP,5.014
202602,41,KEN,DEE JAY,5.050
202602,41,KEN,CAMMY,4.862
202602,41,KEN,ED,4.858
202602,41,KEN,JAMIE,4.679
202602,41,KEN,LILY,4.749
202602,41,KEN,LUKE,5.044
202602,41,KEN,RASHID,5.120
202602,41,KEN,M. BISON,5.071
202602,41,KEN,C. VIPER,4.747
202602,41,KEN,ZANGIEF,4.676
202602,41,KEN,GUILE,4.628
202602,41,KEN,JURI,5.214
202602,41,KEN,MANON,5.248
202602,41,KEN,A.K.I.,5.138
202602,41,KEN,RYU,4.991
202602,41,KEN,AKUMA,4.925
202602,41,GUILE,MAI,5.098
202602,41,GUILE,E. HONDA,4.919
202602,41,GUILE,KIMBERLY,4.750
202602,41,GUILE,CHUN-LI,5.000
202602,41,GUILE,DHALSIM,5.068
202602,41,GUILE,ELENA,4.638
202602,41,GUILE,BLANKA,5.198
202602,41,GUILE,SAGAT,4.877
202602,41,GUILE,TERRY,5.266
202602,41,GUILE,MARISA,4.355
202602,41,GUILE,JP,4.384
202602,41,GUILE,DEE JAY,5.132
202602,41,GUILE,CAMMY,4.547
202602,41,GUILE,ED,5.169
202602,41,GUILE,JAMIE,5.468
202602,41,GUILE,LILY,5.411
202602,41,GUILE,LUKE,4.940
202602,41,GUILE,RASHID,4.736
202602,41,GUILE,M. BISON,4.689
202602,41,GUILE,C. VIPER,4.952
202602,41,GUILE,ZANGIEF,4.508
202602,41,GUILE,KEN,5.284
202602,41,GUILE,JURI,5.374
202602,41,GUILE,MANON,5.000
202602,41,GUILE,A.K.I.,5.397
202602,41,GUILE,RYU,5.167
202602,41,GUILE,AKUMA,4.995
202602,41,JURI,MAI,4.845
202602,41,JURI,E. HONDA,4.794
202602,41,JURI,KIMBERLY,5.029
202602,41,JURI,CHUN-LI,4.764
202602,41,JURI,DHALSIM,5.086
202602,41,JURI,ELENA,4.705
202602,41,JURI,BLANKA,4.882
202602,41,JURI,SAGAT,4.848
202602,41,JURI,TERRY,5.108
202602,41,JURI,MARISA,5.107
202602,41,JURI,JP,5.248
202602,41,JURI,DEE JAY,5.131
202602,41,JURI,CAMMY,5.010
202602,41,JURI,ED,4.853
202602,41,JURI,JAMIE,5.104
202602,41,JURI,LILY,4.704
202602,41,JURI,LUKE,4.717
202602,41,JURI,RASHID,4.953
202602,41,JURI,M. BISON,4.943
202602,41,JURI,C. VIPER,4.822
202602,41,JURI,ZANGIEF,5.106
202602,41,JURI,KEN,4.805
202602,41,JURI,GUILE,4.670
202602,41,JURI,MANON,4.940
202602,41,JURI,A.K.I.,4.996
202602,41,JURI,RYU,4.991
202602,41,JURI,AKUMA,5.077
202602,41,MANON,MAI,4.828
202602,41,MANON,E. HONDA,4.680
202602,41,MANON,KIMBERLY,5.100
202602,41,MANON,CHUN-LI,4.778
202602,41,MANON,DHALSIM,4.077
202602,41,MANON,ELENA,4.973
202602,41,MANON,BLANKA,4.868
202602,41,MANON,SAGAT,5.032
202602,41,MANON,TERRY,4.933
202602,41,MANON,MARISA,5.069
202602,41,MANON,JP,4.899
202602,41,MANON,DEE JAY,4.778
202602,41,MANON,CAMMY,5.180
202602,41,MANON,ED,4.765
202602,41,MANON,JAMIE,5.232
202602,41,MANON,LILY,4.994
202602,41,MANON,LUKE,4.866
202602,41,MANON,RASHID,5.351
202602,41,MANON,M. BISON,5.193
202602,41,MANON,C. VIPER,5.140
202602,41,MANON,ZANGIEF,5.090
202602,41,MANON,KEN,4.752
202602,41,MANON,GUILE,4.991
202602,41,MANON,JURI,5.028
202602,41,MANON,A.K.I.,5.019
202602,41,MANON,RYU,4.738
202602,41,MANON,AKUMA,4.877
202602,41,A.K.I.,MAI,4.954
202602,41,A.K.I.,E. HONDA,5.027
202602,41,A.K.I.,KIMBERLY,4.588
202602,41,A.K.I.,CHUN-LI,5.159
202602,41,A.K.I.,DHALSIM,4.692
202602,41,A.K.I.,ELENA,5.179
202602,41,A.K.I.,BLANKA,4.903
202602,41,A.K.I.,SAGAT,4.830
202602,41,A.K.I.,TERRY,4.666
202602,41,A.K.I.,MARISA,5.004
202602,41,A.K.I.,JP,4.781
202602,41,A.K.I.,DEE JAY,4.881
202602,41,A.K.I.,CAMMY,4.963
202602,41,A.K.I.,ED,5.220
202602,41,A.K.I.,JAMIE,5.086
202602,41,A.K.I.,LILY,5.092
202602,41,A.K.I.,LUKE,4.973
202602,41,A.K.I.,RASHID,5.025
202602,41,A.K.I.,M. BISON,4.798
202602,41,A.K.I.,C. VIPER,4.977
202602,41,A.K.I.,ZANGIEF,4.990
202602,41,A.K.I.,KEN,4.898
202602,41,A.K.I.,GUILE,4.656
202602,41,A.K.I.,JURI,5.033
202602,41,A.K.I.,MANON,5.003
202602,41,A.K.I.,RYU,5.115
202602,41,A.K.I.,AKUMA,4.870
202602,41,RYU,MAI,4.693
202602,41,RYU,E. HONDA,4.936
202602,41,RYU,KIMBERLY,4.938
202602,41,RYU,CHUN-LI,4.819
202602,41,RYU,DHALSIM,5.000
202602,41,RYU,ELENA,4.673
202602,41,RYU,BLANKA,5.203
